;DATASET;EMISSIEJAAR;STOFCODE;STOF;CODE_EMISSIEOORZAAK;EMISSIEOORZAAK;CODE_BEDRIJF;NAAM_BEDRIJF;SBI_CODE;SBI;XCO_BEDRIJF;YCO_BEDRIJF;IDG_CODE;IDG_NAAM;EMISSIEPUNT_CODE;EMISSIEPUNT_NAAM;XCO_EMISSIEPUNT;YCO_EMISSIEPUNT;TYPE;HOOGTE;LENGTE;BREEDTE;HOEK;UITSTROOMOPENING_M2;TEMPERATUUR;UITTREEDSNELHEID;VOLUMESTROOM;WARMTEINHOUD;EMISSIE;XCO_EMISSIEPUNT_HARM;YCO_EMISSIEPUNT_HARM;XCO_BEDRIJF_HARM;YCO_BEDRIJF_HARM
1954;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T101100;SBI 20.1 (per bedrijf): Vervaardiging van chemische basisproducten;115036;Lyondell Chemie Nederland B.V.;20141;Vervaardiging van petrochemische producten;61001;443044;pub_0301;Chemische Industrie basisproducten;38573;SP-11141 (thermal combustor);61369;442920;P;20.0;;;;0.0;949.0;;1.4;1.684;3180898.1104;61369;442919;61001;443043
1955;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T102501;SBI 20.141 (per bedrijf): Vervaardiging van petrochemische producten;115036;Lyondell Chemie Nederland B.V.;20141;Vervaardiging van petrochemische producten;61001;443044;pub_0301;Chemische Industrie basisproducten;38573;SP-11141 (thermal combustor);61369;442920;P;20.0;;;;0.0;949.0;;1.4;1.684;1781606.8896;61369;442919;61001;443043
1956;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T102102;SBI 23 (per bedrijf): Bouwmaterialen- en glasindustrie;115049;Holonite BV (Tholen);23611;Vervaardiging van producten van beton voor de bouw;74643;395657;pub_0203;Bouwmaterialenindustrie;36879;Verwarmingsketels;74690;395760;P;10.0;;;;0.0;;;;1.0;115000.0;74690;395759;74643;395656
1957;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T106100;SBI 22.2 (per bedrijf): Vervaardiging van producten van kunststof;115066;Trespa International BV;22210;Vervaardiging van platen, folie, buizen en profielen van kunststof;173461;361310;pub_0213;Rubber- en kunstofverw. Industrie;36389;Ketelhuis;173461;361310;P;15.0;;;;0.785;90.0;9.0;3.43;0.344;16378064.0;173461;361309;173461;361309
1958;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T100201;SBI 10-12 (per bedrijf): Voedings- & genotmiddelenindustrie;115185;DOC Kaas (Zuivelpark);10510;Vervaardiging van zuivelproducten (geen consumptie-ijs);231671;525745;pub_0216;Voedings- en genotmiddelenindustrie;35450;Luchtverhitter;231434;525774;P;33.0;;;;1.06;106.0;1.0;0.636;0.077;2885791.0;231434;525773;231671;525744
1959;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T102102;SBI 23 (per bedrijf): Bouwmaterialen- en glasindustrie;59;Koninklijke Mosa BV Wandtegelfabriek;23310;Vervaardiging van keramische tegels en plavuizen;177450;318650;pub_0203;Bouwmaterialenindustrie;41703;Divers, overig, diffuus;177450;318650;P;5.0;;;;;;;;0.0;8112224.0;177450;318649;177450;318649
1960;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T100600;SBI 17 (per bedrijf): Vervaardiging van papier, karton en papier- en kartonwaren;60;Sappi Maastricht BV;17121;Vervaardiging van grafisch papier en karton;176620;318700;pub_0211;Papier(waren);41897;Reserve installatie 24 MW / 100 ton;176690;318710;P;50.0;;;;7.0;;;;2.4;21100000.0;176690;318709;176620;318699
1961;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T104201;SBI 38.2 (per bedrijf): Afvalinzameling/beh, AVI's;75305;Twence BV Boeldershoek;38210;Behandeling van onschadelijk afval;250428;472719;pub_0901;AVI's;46770;Fakkel;250841;472581;P;8.0;;;;0.1;600.0;2.0;0.2;0.151;1924.0;250841;472580;250428;472718
1962;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T100201;SBI 10-12 (per bedrijf): Voedings- & genotmiddelenindustrie;75349;Rouveen Kaasspecialiteiten;10510;Vervaardiging van zuivelproducten (geen consumptie-ijs);209085;514986;pub_0216;Voedings- en genotmiddelenindustrie;36407;stoomketel;208988;515050;P;25.0;;;;0.13;55.0;0.0;0.0544;0.003;2832943.0;208988;515049;209085;514985
1963;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T104300;SBI 23.32 (per bedrijf): Vervaardiging van bakstenen en dakpannen;79;Steenfabriek Linssen BV;23320;Vervaardiging van keramische producten voor de bouw (geen tegels en plavuizen);199520;318420;pub_0203;Bouwmaterialenindustrie;36576;schoorsteen tunneloven;199520;318420;P;35.0;;;;0.5;170.0;2.0;1.11;0.225;250084.3916;199520;318419;199520;318419
1964;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T100201;SBI 10-12 (per bedrijf): Voedings- & genotmiddelenindustrie;42834;Rendac Son BV;10910;Vervaardiging van veevoeders;159100;390650;pub_0216;Voedings- en genotmiddelenindustrie;56862;Schoorsteen TNV SKL70;159100;390650;P;25.0;;;;0.8;;;;0.84;8287503.0;159100;390649;159100;390649
1965;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T101100;SBI 20.1 (per bedrijf): Vervaardiging van chemische basisproducten;115036;Lyondell Chemie Nederland B.V.;20141;Vervaardiging van petrochemische producten;61001;443044;pub_0301;Chemische Industrie basisproducten;56976;SP-11601 (CSP incinerator);61264;443159;P;45.0;;;;3.8;125.0;5.0;17.5;2.539;24074365.7372;61264;443158;61001;443043
1966;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T100201;SBI 10-12 (per bedrijf): Voedings- & genotmiddelenindustrie;42310;Suiker Unie (Dinteloord);10810;Vervaardiging van suiker;89012;403688;pub_0216;Voedings- en genotmiddelenindustrie;34982;Afvoer ruimteverwarming;88880;403856;P;15.0;;;;0.02;;;;0.23;2465254.0;88880;403855;89012;403687
1967;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T104200;SBI 23.2-23.4 (per bedrijf): Vervaardiging van keramische producten;200228;Gouda Refractories BV;23200;Vervaardiging van vuurvaste keramische producten;107135;447577;pub_0203;Bouwmaterialenindustrie;41636;Schoorsteen tunneloven 2;107002;447328;P;30.0;;;;0.5;220.0;6.0;3.1;0.828;289700.891067;107002;447327;107135;447576
1968;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T102102;SBI 23 (per bedrijf): Bouwmaterialen- en glasindustrie;200286;Steenfabriek De Nijverheid BV;23320;Vervaardiging van keramische producten voor de bouw (geen tegels en plavuizen);218250;434896;pub_0203;Bouwmaterialenindustrie;46738;Oven 2;218306;434822;P;25.0;;;;0.95;;;;1.0;7674586.029999999;218306;434821;218250;434895
1969;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T103900;SBI 49-53 (per bedrijf): Transport, communicatie;200314;Teeuwissen Coldstore Cuijk BV;52102;Opslag in koelhuizen e.d.;187849;418427;pub_1201;Energiegebruik en processen Handel, Diensten en Overheid (HDO);42569;Divers, overig, diffuus;187849;418427;P;5.0;;;;;;;;0.0;236980.0;187849;418426;187849;418426
1970;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T104201;SBI 38.2 (per bedrijf): Afvalinzameling/beh, AVI's;200538;GMB Slibverwerking Zutphen BV;38210;Behandeling van onschadelijk afval;210294;463909;pub_0901;AVI's;37245;schoorsteen;210294;463909;P;85.0;;;;3.5;28.3;15.0;53.6;1.122;858056.0;210294;463908;210294;463908
1971;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T100600;SBI 17 (per bedrijf): Vervaardiging van papier, karton en papier- en kartonwaren;66220;Solidpack BV;17211;Vervaardiging van verpakkingsmiddelen van papier en karton;199900;460500;pub_0211;Papier(waren);36415;Emissie stoomketel;199900;460500;P;35.0;;;;0.38;58.0;6.0;2.33;0.138;14014217.0;199900;460499;199900;460499
1972;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T102100;SBI 17.1 (per bedrijf): Vervaardiging van papierpulp, papier en karton;66248;Loparex BV;17129;Vervaardiging van papier en karton (geen grafisch en niet voor verpakking);193050;467151;pub_0211;Papier(waren);37049;Drukwerk CM 4;193050;467151;P;26.0;;;;1.89;70.0;0.0;0.75;0.056;13293.224212;193050;467150;193050;467150
1973;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T100600;SBI 17 (per bedrijf): Vervaardiging van papier, karton en papier- en kartonwaren;66248;Loparex BV;17129;Vervaardiging van papier en karton (geen grafisch en niet voor verpakking);193050;467151;pub_0211;Papier(waren);37049;Drukwerk CM 4;193050;467151;P;26.0;;;;1.89;70.0;0.0;0.75;0.056;15262.285788;193050;467150;193050;467150
1974;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T104201;SBI 38.2 (per bedrijf): Afvalinzameling/beh, AVI's;66253;Stichting Mestverwerking Gelderland SMG (KGBI Stroe);38210;Behandeling van onschadelijk afval;176502;465210;pub_0901;AVI's;35124;Divers, overig, diffuus;176502;465210;P;5.0;;;;0.0;;;;0.0;3270.0;176502;465209;176502;465209
1975;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T104201;SBI 38.2 (per bedrijf): Afvalinzameling/beh, AVI's;66325;Stichting Mestverwerking Gelderland SMG (KGBI Elspeet);38210;Behandeling van onschadelijk afval;180881;475989;pub_0901;AVI's;35122;Divers, overig, diffuus;180881;475989;P;5.0;;;;0.0;;;;0.0;992.0;180881;475988;180881;475988
1976;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T111201;SBI 38.2 (per bedrijf): Behandeling van afval;66326;Stichting Mestverwerking Gelderland SMG (KGBI Putten);38210;Behandeling van onschadelijk afval;165512;475595;pub_0901;AVI's;35123;Divers, overig, diffuus;165512;475595;P;5.0;;;;0.0;;;;0.0;3221000.0;165512;475594;165512;475594
1977;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T101100;SBI 20.1 (per bedrijf): Vervaardiging van chemische basisproducten;51404;ICL-IP Terneuzen BV;20149;Vervaardiging van organische basischemicaliën (geen petrochemische producten);46867;369035;pub_0301;Chemische Industrie basisproducten;39595;BRU;46900;369050;P;30.0;;;;0.07;;;;0.085;472212.9993;46900;369049;46867;369034
1978;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T102201;SBI 19.201 (per bedrijf): Aardolieraffinage;51501;Zeeland Refinery N.V.;19201;Aardolieraffinage;39593;385373;pub_0401;Raffinage en verwerking;43473;schoorsteen 070H02;39593;385373;P;120.0;;;;10.0;;;;8.8;256527747.0;39593;385372;39593;385372
1979;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T102201;SBI 19.201 (per bedrijf): Aardolieraffinage;51501;Zeeland Refinery N.V.;19201;Aardolieraffinage;39593;385373;pub_0401;Raffinage en verwerking;43475;schoorsteen 309H06;39593;385373;P;35.0;;;;10.0;;;;4.1;112136298.0;39593;385372;39593;385372
1980;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T100201;SBI 10-12 (per bedrijf): Voedings- & genotmiddelenindustrie;42629;Cargill BV;10620;Vervaardiging van zetmeel en zetmeelproducten;76778;391435;pub_0216;Voedings- en genotmiddelenindustrie;39704;Kooloven;76760;391390;P;25.0;;;;0.54;;;;0.2;3659580.0;76760;391389;76778;391434
1981;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T100201;SBI 10-12 (per bedrijf): Voedings- & genotmiddelenindustrie;42834;Rendac Son BV;10910;Vervaardiging van veevoeders;159100;390650;pub_0216;Voedings- en genotmiddelenindustrie;38583;Hoge-druk-stoomunit;159100;390650;P;10.0;;;;0.3;;;;0.07;405218.0;159100;390649;159100;390649
1982;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T100201;SBI 10-12 (per bedrijf): Voedings- & genotmiddelenindustrie;42834;Rendac Son BV;10910;Vervaardiging van veevoeders;159100;390650;pub_0216;Voedings- en genotmiddelenindustrie;38585;Schoorsteen Biogas WKK 3620E;159100;390650;P;14.0;;;;0.5;;;;0.68;3493490.96130587;159100;390649;159100;390649
1983;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T100201;SBI 10-12 (per bedrijf): Voedings- & genotmiddelenindustrie;42834;Rendac Son BV;10910;Vervaardiging van veevoeders;159100;390650;pub_0216;Voedings- en genotmiddelenindustrie;38587;Schoorsteen Biogas WKK 3670E;159100;390650;P;15.0;;;;1.0;;;;0.76;10517780.8342256;159100;390649;159100;390649
1984;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T100201;SBI 10-12 (per bedrijf): Voedings- & genotmiddelenindustrie;42834;Rendac Son BV;10910;Vervaardiging van veevoeders;159100;390650;pub_0216;Voedings- en genotmiddelenindustrie;38589;Schoorsteen incinerator;159100;390650;P;25.0;;;;60.0;;;;1.6;75147.0;159100;390649;159100;390649
1985;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T100201;SBI 10-12 (per bedrijf): Voedings- & genotmiddelenindustrie;105029;Storteboom Kornhorn BV;10120;Pluimveeslachterijen;212511;577696;pub_0216;Voedings- en genotmiddelenindustrie;37529;Divers, overig, diffuus;212511;577696;P;5.0;;;;;;;;0.0;26800.0;212511;577695;212511;577695
1986;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T100201;SBI 10-12 (per bedrijf): Voedings- & genotmiddelenindustrie;12172;Promelca B.V. (Gorinchem);10510;Vervaardiging van zuivelproducten (geen consumptie-ijs);125150;426700;pub_0216;Voedings- en genotmiddelenindustrie;47394;Luchtverhitter T7;125102;426876;P;46.0;;;;0.52;;;;0.19;6334000.0;125102;426875;125150;426699
1987;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T100201;SBI 10-12 (per bedrijf): Voedings- & genotmiddelenindustrie;10687;DSM Delft Permit BV;10890;Vervaardiging van overige voedingsmiddelen n.e.g.;83500;448300;pub_0216;Voedings- en genotmiddelenindustrie;47332;BPF-stoomgenerator;83352;448278;P;3.0;;;;1.0;;;;0.04;9972.0;83352;448277;83500;448299
1988;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T100201;SBI 10-12 (per bedrijf): Voedings- & genotmiddelenindustrie;72024;Lyempf Kampen BV;10510;Vervaardiging van zuivelproducten (geen consumptie-ijs);191550;507000;pub_0216;Voedings- en genotmiddelenindustrie;47391;Sproeidroogtoren 3;191545;507020;P;17.0;;;;0.36;164.5;2.0;0.819;0.16;3450000.0;191545;507019;191550;506999
1989;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T108500;SBI 35 (per bedrijf): Productie en distributie van elektriciteit en gas;203228;Nuon Power Projects 1 BV (Eemshaven);35111;Productie van elektriciteit door thermische, kern- en warmtekrachtcentrales;252795;607838;pub_0503;Opwekking electriciteit;45585;NA1;252339;607920;P;6.0;;;;0.2;;;;0.7;23293.0;252339;607919;252795;607837
1990;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T108500;SBI 35 (per bedrijf): Productie en distributie van elektriciteit en gas;203228;Nuon Power Projects 1 BV (Eemshaven);35111;Productie van elektriciteit door thermische, kern- en warmtekrachtcentrales;252795;607838;pub_0503;Opwekking electriciteit;45587;NA3;252352;607915;P;6.0;;;;0.2;;;;0.7;25816.0;252352;607914;252795;607837
1991;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T108500;SBI 35 (per bedrijf): Productie en distributie van elektriciteit en gas;203273;RWE Eemshaven Holding BV;35111;Productie van elektriciteit door thermische, kern- en warmtekrachtcentrales;252795;607838;pub_0503;Opwekking electriciteit;46782;Schoorsteen Blok A;252978;606921;P;120.0;;;;50.0;52.0;13.0;626.0;32.151;2945196511.671574;252978;606920;252795;607837
1992;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T105900;SBI 18/58 (per bedrijf): Uitgeverijen, drukkerijen, reproductie van opgenomen media;202692;Drukkerij Zwart;18124;Drukkerijen van verpakkingen;153565;464110;pub_0205;Grafische industrie;47412;Thermische olieketel;153565;464109;P;16.0;;;;0.0;;;;0.049;426000.0;153565;464108;153565;464109
1993;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T102800;SBI 20.16 (per bedrijf): Vervaardiging van kunststof in primaire vorm;62;Chemelot Site Permit BV;20160;Vervaardiging van kunststof in primaire vorm;183732;332404;pub_0301;Chemische Industrie basisproducten;61164;ACN AnQore 1 STARTVERHITTER;184000;333030;P;40.0;;;;1.37;800.0;;4.58333;4.677288265;280226.0;184000;333029;183732;332403
1994;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T102800;SBI 20.16 (per bedrijf): Vervaardiging van kunststof in primaire vorm;62;Chemelot Site Permit BV;20160;Vervaardiging van kunststof in primaire vorm;183732;332404;pub_0301;Chemische Industrie basisproducten;61181;ACN AnQore 4-II FAKKEL ACN-2 (X451);184090;333110;P;65.0;;;;0.71;700.0;;0.12583;0.112051615;1047574.0;184090;333109;183732;332403
1995;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T102800;SBI 20.16 (per bedrijf): Vervaardiging van kunststof in primaire vorm;62;Chemelot Site Permit BV;20160;Vervaardiging van kunststof in primaire vorm;183732;332404;pub_0301;Chemische Industrie basisproducten;61195;AFA OCI 3.4 REFLUXVAT V-3208;183488;333320;P;25.0;;;;0.08;15.0;;0.02778;0.0;333.0;183488;333319;183732;332403
1996;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T100201;SBI 10-12 (per bedrijf): Voedings- & genotmiddelenindustrie;62025;FrieslandCampina Domo (Borculo);10510;Vervaardiging van zuivelproducten (geen consumptie-ijs);233150;459540;pub_0216;Voedings- en genotmiddelenindustrie;61128;Ketelhuis;233216;459505;P;30.0;;;;1.5;140.0;7.0;10.6;1.742;63570000.0;233216;459504;233150;459539
1997;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T101100;SBI 20.1 (per bedrijf): Vervaardiging van chemische basisproducten;94706;BASF Nederland B.V. (Nijehaske);20160;Vervaardiging van kunststof in primaire vorm;188750;553750;pub_0301;Chemische Industrie basisproducten;49572;RTO 2(thermische naverbrandingsinstallatie);188750;553750;P;10.0;;;;0.8;98.0;3.0;2.2;0.243;117402.335925;188750;553749;188750;553749
1998;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T103700;SBI 20.6 (per bedrijf): Vervaardiging van synthetische en kunstmatige vezels;105004;Teijin Aramid BV;20600;Vervaardiging van synthetische en kunstmatige vezels;258810;593450;pub_0304;Chemische Industrie overig;61123;Gas gestookt fornuis AF-8201D;259779;593520;P;25.0;;;;0.0;;;;0.64;4268303.66528926;259779;593519;258810;593449
1999;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T103200;SBI 20.4 (per bedrijf): Vervaardiging was- en schoonmaakmiddelen, parfums en cosmetica;201241;Emmtec Services BV;81229;Overige gespecialiseerde reiniging;257552;533045;pub_0304;Chemische Industrie overig;58581;Fakkel;257785;533194;P;7.0;;;;0.5;450.0;1.0;0.6;0.337;66000.0;257785;533193;257552;533044
2000;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T103002;SBI 30 (per bedrijf): Overige transportmiddelen;202159;Fokker Aerostructures BV;30300;Vervaardiging van vliegtuigen en onderdelen daarvoor;106240;426515;pub_0210;Metaalelektro;59283;N73058;105848;426837;P;10.0;;;;0.2;65.0;0.0;0.03;0.002;172546.32;105848;426836;106240;426514
2001;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T103002;SBI 30 (per bedrijf): Overige transportmiddelen;202159;Fokker Aerostructures BV;30300;Vervaardiging van vliegtuigen en onderdelen daarvoor;106240;426515;pub_0210;Metaalelektro;59286;BJM-AAA-83;105909;426830;P;10.0;;;;0.2;65.0;0.0;0.015;0.001;86273.16;105909;426829;106240;426514
2002;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T103002;SBI 30 (per bedrijf): Overige transportmiddelen;202159;Fokker Aerostructures BV;30300;Vervaardiging van vliegtuigen en onderdelen daarvoor;106240;426515;pub_0210;Metaalelektro;59608;N73036 G37;106163;426497;P;10.0;;;;0.2;42.6;0.0;0.011;0.00039468;86273.16;106163;426496;106240;426514
2003;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T103002;SBI 30 (per bedrijf): Overige transportmiddelen;202159;Fokker Aerostructures BV;30300;Vervaardiging van vliegtuigen en onderdelen daarvoor;106240;426515;pub_0210;Metaalelektro;59610;N97219 G91;105983;426746;P;10.0;;;;0.1;65.0;0.0;0.005;0.000325;86273.16;105983;426745;106240;426514
2004;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T163100;SBI 63 (per bedrijf) - Gegevensverwerking, webhosting en aanverwante activiteiten;205570;NL-DC Datacenter Flevoland;63110;Gegevensverwerking, webhosting en aanverwante activiteiten;146911;486281;pub_1201;Energiegebruik en processen Handel, Diensten en Overheid (HDO);58580;stookinstallatie schoorsteen;146862;486337;P;21.0;;;;1.56;480.0;6.0;9.06;5.444;27200.0;146862;486336;146911;486280
2005;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T108500;SBI 35 (per bedrijf): Productie en distributie van elektriciteit en gas;206040;Groen Gas Gelderland B.V.;35113;Productie van elektriciteit door zonnecellen, warmtepompen en waterkracht;191153;436753;pub_0503;Opwekking electriciteit;61865;Fakkel;191152;436753;P;6.0;;;;0.1;;;;1.0;432000.0;191152;436752;191153;436752
2006;ER Reeks 1990-2022 Definitief;2022;204;Koolstofdioxide;T102800;SBI 20.16 (per bedrijf): Vervaardiging van kunststof in primaire vorm;206263;Delrin Netherlands B.V.;20160;Vervaardiging van kunststof in primaire vorm;109230;425690;pub_0301;Chemische Industrie basisproducten;61818;Delrin DCA-H afval fornuis;109478;425771;P;30.0;;;;0.283;237.0;7.0;2.04;0.589;6846646.41428;109478;425770;109230;425689
