;DATASET;EMISSIEJAAR;STOFCODE;STOF;DOELGROEPCODE;DOELGROEP;SUBDOELGROEPCODE;SUBDOELGROEP;BEDRIJFSNAAM;XCO_BEDRIJF;YCO_BEDRIJF;XCO_EMISSIEPUNT;YCO_EMISSIEPUNT;HOOGTE;LENGTE;BREEDTE;UITSTROOMOPENING;HOEK;WARMTEINHOUD;COMPARTIMENT;EMISSIE;XCO_EMISSIEPUNT_HARM;YCO_EMISSIEPUNT_HARM;XCO_BEDRIJF_HARM;YCO_BEDRIJF_HARM
309;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Dodewaard;172000;436900;;;;;;;;;Lucht;18734.8636875;;;172000;436900
310;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Meppel;209500;525000;;;;;;;;;Lucht;18851.7181375;;;209500;525000
311;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Etten;219187;438659;;;;;;;;;Lucht;37757.7020565554;;;219187;438659
312;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Vriescheloo;271693;565389;;;;;;;;;Lucht;1097.1441;;;271693;565389
313;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Gorredijk;199900;558300;;;;;;;;;Lucht;4776.93095;;;199900;558300
314;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Willemstad;90600;411500;;;;;;;;;Lucht;1034.9331375;;;90600;411500
315;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Ulrum;218293;596732;;;;;;;;;Lucht;1410.6841875;;;218293;596732
316;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;AWZI Spijkenisse-Allemanspolder;84500;428600;;;;;;;;;Lucht;16836.0072125;;;84500;428600
317;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI De Bilt;140422;459037;;;;;;;;;Lucht;13234.7752875;;;140422;459037
318;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Terwolde;205300;475000;;;;;;;;;Lucht;6633.501575;;;205300;475000
319;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Gelkenes;118611;438691;;;;;;;;;Lucht;6150.6936375;;;118611;438691
320;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Katwoude;130800;499500;;;;;;;;;Lucht;12591.518525;;;130800;499500
321;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Vriezenveen;239700;491900;;;;;;;;;Lucht;1378.7144375;;;239700;491900
322;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Loenen aan de Vecht;129000;470700;;;;;;;;;Lucht;1690.5204875;;;129000;470700
323;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Heemstede;103900;484200;;;;;;;;;Lucht;5968.64475;;;103900;484200
324;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Leiden Noord;93905;465514;;;;;;;;;Lucht;16453.4228863012;;;93905;465514
325;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Eindhoven;163244;385678;;;;;;;;;Lucht;98038.9862625;;;163244;385678
326;ER Reeks 1990-2022 Definitief;2022;523;Methaan;5;Energiesector;pub_0503;Opwekking electriciteit;Enecogen VOF;66120;441896;65988.0;441687.0;55.0;;;37.48;;49.313;Lucht;58959.12;65988.0;441687.0;66120;441896
327;ER Reeks 1990-2022 Definitief;2022;523;Methaan;5;Energiesector;pub_0502;Olie- gaswinning land;Gasunie (Ravenstein);173928;421577;173928.0;421577.0;15.0;;;28.27;;26.547;Lucht;15.0;173928.0;421577.0;173928;421577
328;ER Reeks 1990-2022 Definitief;2022;523;Methaan;5;Energiesector;pub_0503;Opwekking electriciteit;Nuon Power Projects 1 BV (Eemshaven);252795;607838;252533.0;608000.0;85.0;;;37.4;;18.825;Lucht;410.0;252533.0;608000.0;252795;607838
329;ER Reeks 1990-2022 Definitief;2022;523;Methaan;5;Energiesector;pub_0502;Olie- gaswinning land;Gasunie Vilsteren/Ommen;221116;501184;221116.0;501184.0;5.0;;;0.0;;0.0;Lucht;502673.0;221116.0;501184.0;221116;501184
330;ER Reeks 1990-2022 Definitief;2022;523;Methaan;5;Energiesector;pub_0503;Opwekking electriciteit;Eneco (Lage Weide);133424;457245;133361.0;457157.0;64.0;;;23.0;;27.827;Lucht;4920.0;133361.0;457157.0;133424;457245
331;ER Reeks 1990-2022 Definitief;2022;523;Methaan;5;Energiesector;pub_0502;Olie- gaswinning land;Gasunie (Ravenstein);173928;421577;173928.0;421577.0;15.0;;;0.2;;2.383;Lucht;527.0;173928.0;421577.0;173928;421577
332;ER Reeks 1990-2022 Definitief;2022;523;Methaan;5;Energiesector;pub_0502;Olie- gaswinning land;Gasunie (Beverwijk);108327;500235;108403.0;500219.0;12.0;;;0.79;;3.453;Lucht;9.0;108403.0;500219.0;108327;500235
333;ER Reeks 1990-2022 Definitief;2022;523;Methaan;5;Energiesector;pub_0502;Olie- gaswinning land;Gasunie (Zweekhorst);202845;441955;203000.0;442080.0;5.0;;;0.0;;0.0;Lucht;32968.0;203000.0;442080.0;202845;441955
334;ER Reeks 1990-2022 Definitief;2022;523;Methaan;5;Energiesector;pub_0502;Olie- gaswinning land;Gasunie Vilsteren/Ommen;221116;501184;221116.0;501184.0;17.0;;;9.0;;18.708;Lucht;3.0;221116.0;501184.0;221116;501184
335;ER Reeks 1990-2022 Definitief;2022;523;Methaan;5;Energiesector;pub_0502;Olie- gaswinning land;Gasunie Vilsteren/Ommen;221116;501184;221116.0;501184.0;13.0;;;15.75;;13.58084;Lucht;30.0;221116.0;501184.0;221116;501184
336;ER Reeks 1990-2022 Definitief;2022;523;Methaan;5;Energiesector;pub_0502;Olie- gaswinning land;Gasunie Vilsteren/Ommen;221116;501184;221116.0;501184.0;17.0;;;25.0;;14.752036;Lucht;40.0;221116.0;501184.0;221116;501184
337;ER Reeks 1990-2022 Definitief;2022;523;Methaan;5;Energiesector;pub_0502;Olie- gaswinning land;Gasunie (Spijk);253587;603833;253608.0;603899.0;14.0;;;0.4;;1.6393;Lucht;241.0;253608.0;603899.0;253587;603833
338;ER Reeks 1990-2022 Definitief;2022;523;Methaan;5;Energiesector;pub_0503;Opwekking electriciteit;E.On Generations Den Haag;79821;454750;79810.0;454745.0;84.0;;;8.6;;5.9;Lucht;3348.0;79810.0;454745.0;79821;454750
339;ER Reeks 1990-2022 Definitief;2022;523;Methaan;5;Energiesector;pub_0502;Olie- gaswinning land;Gasunie (Ravenstein);173928;421577;173928.0;421577.0;15.0;;;0.2;;1.863;Lucht;864.0;173928.0;421577.0;173928;421577
340;ER Reeks 1990-2022 Definitief;2022;523;Methaan;5;Energiesector;pub_0503;Opwekking electriciteit;Enecal Energy VOF;77000;434000;77000.0;434000.0;35.0;;;12.0;;31.802;Lucht;19848.6;77000.0;434000.0;77000;434000
341;ER Reeks 1990-2022 Definitief;2022;523;Methaan;4;Raffinaderijen;pub_0401;Raffinage en verwerking;Gunvor Petroleum Europoort B.V.;71000;439203;70945.0;439262.0;66.0;;;3.9;;2.694;Lucht;211.21800000000047;70945.0;439262.0;71000;439203
342;ER Reeks 1990-2022 Definitief;2022;523;Methaan;4;Raffinaderijen;pub_0401;Raffinage en verwerking;BP Rotterdam Refinery;67036;440390;67374.0;440253.0;33.0;;;0.5;;0.3;Lucht;96.0;67374.0;440253.0;67036;440390
343;ER Reeks 1990-2022 Definitief;2022;523;Methaan;4;Raffinaderijen;pub_0401;Raffinage en verwerking;Shell Nederland Raffinaderij BV;82574;432924;83060.0;433139.0;130.0;;;0.0;;22.0;Lucht;35417.00000000001;83060.0;433139.0;82574;432924
344;ER Reeks 1990-2022 Definitief;2022;523;Methaan;4;Raffinaderijen;pub_0401;Raffinage en verwerking;VPR Energy B.V.;74500;436400;74493.0;436373.0;20.0;;;0.0;;0.6;Lucht;842.9299999999995;74493.0;436373.0;74500;436400
345;ER Reeks 1990-2022 Definitief;2022;523;Methaan;4;Raffinaderijen;pub_0401;Raffinage en verwerking;Shell Nederland Raffinaderij BV;82574;432924;82850.0;432660.0;100.0;;;7.0;;16.463;Lucht;2656.0;82850.0;432660.0;82574;432924
346;ER Reeks 1990-2022 Definitief;2022;523;Methaan;9;Afvalverwijdering;pub_0901;AVI's;Main B.V. (Jan van Riebeeckhavenweg);118708;491204;118643.0;491215.0;6.0;;;7065.0;;0.103;Lucht;1.53576;118643.0;491215.0;118708;491204
347;ER Reeks 1990-2022 Definitief;2022;523;Methaan;9;Afvalverwijdering;pub_0901;AVI's;Inter-Che-M BV;178673;429681;178707.0;429645.0;7.0;;;0.00785;;0.0;Lucht;1.06524;178707.0;429645.0;178673;429681
348;ER Reeks 1990-2022 Definitief;2022;523;Methaan;9;Afvalverwijdering;pub_0901;AVI's;HVC (Alkmaar);112698;513765;112698.0;513765.0;80.0;;;2.54;;4.97;Lucht;104.598;112698.0;513765.0;112698;513765
349;ER Reeks 1990-2022 Definitief;2022;523;Methaan;9;Afvalverwijdering;pub_0901;AVI's;Twence BV Boeldershoek;250428;472719;250428.0;472719.0;80.0;;;2.54;;7.724;Lucht;330.418111617853;250428.0;472719.0;250428;472719
350;ER Reeks 1990-2022 Definitief;2022;523;Methaan;9;Afvalverwijdering;pub_0901;AVI's;HVC (Alkmaar);112698;513765;112698.0;513765.0;80.0;;;2.54;;5.784;Lucht;30.882;112698.0;513765.0;112698;513765
351;ER Reeks 1990-2022 Definitief;2022;523;Methaan;9;Afvalverwijdering;pub_0901;AVI's;Twence BV Boeldershoek;250428;472719;250521.0;472513.0;80.0;;;3.1;;11.176;Lucht;373.94393839535;250521.0;472513.0;250428;472719
352;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0216;Voedings- en genotmiddelenindustrie;Farm Frites BV;70714;426770;70644.0;426740.0;15.0;;;0.71;;0.322;Lucht;247.8;70644.0;426740.0;70714;426770
353;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0211;Papier(waren);Solidus Solutions Board B.V. (Hoogkerk);229850;581350;229850.0;581350.0;13.0;;;0.64;;0.259;Lucht;533.4;229850.0;581350.0;229850;581350
354;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0201;Basismetaal;Tata Steel IJmuiden BV;100985;499055;100998.0;499232.0;72.0;;;17.34065;;23.867;Lucht;343.37025536;100998.0;499232.0;100985;499055
355;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0211;Papier(waren);Parenco B.V.;178450;442450;178551.0;442466.0;40.0;;;9.1;;3.284;Lucht;7140.000000000001;178551.0;442466.0;178450;442450
356;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0211;Papier(waren);Stora Enso De Hoop B.V.;200743;456801;200743.0;456801.0;4.0;0.0;0.0;0.8;0.0;1.3;Lucht;98.4;200743.0;456801.0;200743;456801
357;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0210;Metaalelektro;Van Merksteijn International BV;238760;487181;238804.0;487347.0;2.0;400.0;400.0;0.5;45.0;9.121;Lucht;1132.0;238804.0;487347.0;238760;487181
358;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0216;Voedings- en genotmiddelenindustrie;Bavaria NV;169900;391750;169870.0;391850.0;20.0;;;0.0;;0.1;Lucht;3390.0;169870.0;391850.0;169900;391750
359;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0216;Voedings- en genotmiddelenindustrie;Sime Darby Unimills B.V.;103500;424600;103494.0;424554.0;12.0;0.0;0.0;0.0;;0.002;Lucht;7.0;103494.0;424554.0;103500;424600
360;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0216;Voedings- en genotmiddelenindustrie;Mead Johnson BV;184009;428432;186070.0;429270.0;20.0;;;28.0;;0.0;Lucht;233.4;186070.0;429270.0;184009;428432
361;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0210;Metaalelektro;Van Merksteijn International BV;238760;487181;239048.0;487334.0;10.0;;;0.56;;0.001;Lucht;1681.0;239048.0;487334.0;238760;487181
362;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0201;Basismetaal;Tata Steel IJmuiden BV;100985;499055;102770.0;501362.0;45.0;;;1.430663;;1.1;Lucht;9.31971334;102770.0;501362.0;100985;499055
363;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0201;Basismetaal;Tata Steel IJmuiden BV;100985;499055;102897.0;501142.0;40.0;;;2.74;;0.001;Lucht;26.6786;102897.0;501142.0;100985;499055
364;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0201;Basismetaal;Tata Steel IJmuiden BV;100985;499055;101079.0;499230.0;33.0;11.0;11.0;125.0;;0.734;Lucht;200.0;101079.0;499230.0;100985;499055
365;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0201;Basismetaal;Aurubis Netherlands B.V.;211100;463650;210964.0;463665.0;16.0;0.0;0.0;0.2;0.0;0.009;Lucht;8.7;210964.0;463665.0;211100;463650
366;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0216;Voedings- en genotmiddelenindustrie;Cargill Benelux BV;44338;361919;44338.0;361919.0;23.0;;;4.0;;6.211;Lucht;2917.44;44338.0;361919.0;44338;361919
367;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0211;Papier(waren);Papierfabriek Doetinchem BV;217250;441700;217250.0;441700.0;15.0;;;0.0;;0.164;Lucht;14351.0;217250.0;441700.0;217250;441700
368;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0216;Voedings- en genotmiddelenindustrie;Cargill Benelux BV;44338;361919;44338.0;361919.0;23.0;;;3.0;;3.6;Lucht;272.34;44338.0;361919.0;44338;361919
369;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0211;Papier(waren);Stora Enso De Hoop B.V.;200743;456801;200743.0;456801.0;4.0;0.0;0.0;0.8;0.0;0.7;Lucht;98.4;200743.0;456801.0;200743;456801
370;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0210;Metaalelektro;Van Merksteijn International BV;238760;487181;239127.0;487304.0;10.0;;;0.56;;0.001;Lucht;200.0;239127.0;487304.0;238760;487181
371;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0201;Basismetaal;Tata Steel IJmuiden BV;100985;499055;100989.0;499234.0;72.0;;;17.34065;;34.347;Lucht;450.64539484;100989.0;499234.0;100985;499055
372;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0216;Voedings- en genotmiddelenindustrie;Avebe u.a. (Ter Apelkanaal);266540;549498;266618.0;549537.0;16.0;;;2.54;;2.923;Lucht;29820.6;266618.0;549537.0;266540;549498
373;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0216;Voedings- en genotmiddelenindustrie;Avebe u.a. (Gasselternijveen);254450;556800;254448.0;556857.0;20.0;;;0.0;;0.112;Lucht;442.2;254448.0;556857.0;254450;556800
374;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0201;Basismetaal;Tata Steel IJmuiden BV;100985;499055;100970.0;499378.0;23.0;;;4.15265;;5.703;Lucht;229.04486979999945;100970.0;499378.0;100985;499055
375;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0216;Voedings- en genotmiddelenindustrie;Mead Johnson BV;184009;428432;183972.0;428528.0;14.0;0.0;0.0;0.1;0.0;0.047;Lucht;135.0;183972.0;428528.0;184009;428432
376;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0216;Voedings- en genotmiddelenindustrie;Suiker Unie Vierverlaten;229011;581366;229000.0;581420.0;30.0;;;0.0;;4.501;Lucht;288.0;229000.0;581420.0;229011;581366
377;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0211;Papier(waren);Solidpack BV;199900;460500;199900.0;460500.0;5.0;;;0.0;;0.0;Lucht;6242.0;199900.0;460500.0;199900;460500
378;ER Reeks 1990-2022 Definitief;2022;523;Methaan;6;Verkeer en vervoer;pub_0603;Luchtvaart;Vliegveld Oostwold;265503;581432;;;;;;;;;Lucht;13.589135969200804;;;265503;581432
379;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0301;Chemische Industrie basisproducten;ExxonMobil Chemical Holland BV (RPP van RPI);79333;433167;79129.0;431803.0;40.0;;;2.54;;6.507;Lucht;1261.26;79129.0;431803.0;79333;433167
380;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0301;Chemische Industrie basisproducten;Synthos Breda B.V.;111661;402540;111661.0;402540.0;25.0;;;0.0;;3.8;Lucht;14446.4758610829;111661.0;402540.0;111661;402540
381;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0301;Chemische Industrie basisproducten;Dow Benelux BV (Hoek);43193;373788;42750.0;374040.0;5.0;;;0.0;;0.001;Lucht;15.0;42750.0;374040.0;43193;373788
382;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0304;Chemische Industrie overig;Euro Support Advanced Materials B.V.;172961;407060;173349.0;406972.0;14.0;;;0.047;;0.009;Lucht;3.06;173349.0;406972.0;172961;407060
383;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0301;Chemische Industrie basisproducten;Dow Benelux BV (Hoek);43193;373788;42637.0;373851.0;5.0;;;0.0;;0.001;Lucht;10802.8;42637.0;373851.0;43193;373788
384;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0301;Chemische Industrie basisproducten;Chemelot Site Permit BV;183732;332404;183322.0;332324.0;30.0;;;0.025;;9.0285e-05;Lucht;16.0;183322.0;332324.0;183732;332404
385;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0301;Chemische Industrie basisproducten;Chemelot Site Permit BV;183732;332404;183975.0;330950.0;5.0;;;0.0;;0.0;Lucht;614.0;183975.0;330950.0;183732;332404
386;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0301;Chemische Industrie basisproducten;Air Liquide Nederland BV;77139;433574;77139.0;433574.0;35.0;;;7.1;;9.951;Lucht;6138.6;77139.0;433574.0;77139;433574
387;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0301;Chemische Industrie basisproducten;Allnex Netherlands B.V.;77249;391375;77372.0;391296.0;20.0;0.0;0.0;0.2;0.0;0.002;Lucht;1.32;77372.0;391296.0;77249;391375
388;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0304;Chemische Industrie overig;Albemarle Catalysts Company B.V.;124570;488620;124206.0;488708.0;20.0;;;0.5027;;0.07;Lucht;390.0;124206.0;488708.0;124570;488620
389;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0301;Chemische Industrie basisproducten;Shell Nederland Chemie BV (Moerdijk);97946;411331;98024.0;410957.0;130.0;;;15.0;;34.866;Lucht;5550.301312019049;98024.0;410957.0;97946;411331
390;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0301;Chemische Industrie basisproducten;Dow Benelux BV (Hoek);43193;373788;43481.0;373669.0;30.0;;;3.24;;0.021;Lucht;301.0;43481.0;373669.0;43193;373788
391;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0301;Chemische Industrie basisproducten;Dow Benelux BV (Delfzijl);259700;592600;259700.0;592600.0;17.0;;;0.0;;0.117;Lucht;267.0;259700.0;592600.0;259700;592600
392;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0301;Chemische Industrie basisproducten;Chemelot Site Permit BV;183732;332404;183360.0;329261.0;20.0;;;0.0;;0.8875386;Lucht;19581.0;183360.0;329261.0;183732;332404
393;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0301;Chemische Industrie basisproducten;Allnex Netherlands B.V.;77249;391375;77300.0;391350.0;20.0;;;0.1;;0.429;Lucht;7.8132;77300.0;391350.0;77249;391375
394;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0301;Chemische Industrie basisproducten;Chemelot Site Permit BV;183732;332404;183431.0;332064.0;6.0;;;0.08;;0.0;Lucht;3279.0;183431.0;332064.0;183732;332404
395;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0301;Chemische Industrie basisproducten;Nouryon Functional Chemicals BV;202300;352150;202300.0;352150.0;15.0;;;1.3;;0.01;Lucht;227.0;202300.0;352150.0;202300;352150
396;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0304;Chemische Industrie overig;Euro Support Advanced Materials B.V.;172961;407060;173335.0;407067.0;11.0;;;0.0038;;0.001;Lucht;0.48;173335.0;407067.0;172961;407060
397;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0301;Chemische Industrie basisproducten;Eastman Chemical Middelburg BV;33940;390952;34190.0;391065.0;10.0;;;0.2;;0.488;Lucht;285.0;34190.0;391065.0;33940;390952
398;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0301;Chemische Industrie basisproducten;Shell Nederland Chemie BV (Pernis);84625;433319;83683.0;433670.0;60.0;;;0.0;;5.7;Lucht;47860.0;83683.0;433670.0;84625;433319
399;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0303;Chemische Industrie kunstmeststoffen;YARA Sluiskil BV;47750;366500;47750.0;366500.0;35.0;;;0.0;;1.0;Lucht;597079.0;47750.0;366500.0;47750;366500
